year,director_facebook_likes,genres.name,no_of_nominations,movie_facebook_likes,movies.name,budget,imdb_rating,name,race,religion,country,sexual_orientation,metacritic_rating,actor_facebook_likes,category
1954,160,War,13,0,From Here to Eternity,1650000,8,Frank Sinatra,White,Na,USA,Straight,0.0,862,Best Supporting Actor
1954,160,War,13,0,From Here to Eternity,1650000,8,Donna Reed,White,Na,USA,Straight,0.0,862,Best Supporting Actress
1954,160,War,13,0,From Here to Eternity,1650000,8,Fred Zinnemann,White,Jewish,USA,Straight,0.0,862,Best Director
1954,160,War,13,0,From Here to Eternity,1650000,8,Frank Sinatra,White,Na,USA,Straight,0.0,862,Best Supporting Actor
1954,160,War,13,0,From Here to Eternity,1650000,8,Donna Reed,White,Na,USA,Straight,0.0,862,Best Supporting Actress
1946,0,Drama,7,0,The Lost Weekend,1250000,8,Billy Wilder,White,Jewish,USA,Straight,0.0,287,Best Director
1946,0,Drama,7,0,The Lost Weekend,1250000,8,Ray Milland,White,Na,USA,Straight,0.0,287,Best Actor
1946,0,Drama,7,0,The Lost Weekend,1250000,8,Billy Wilder,White,Jewish,USA,Straight,0.0,287,Best Director
1946,0,Drama,7,0,The Lost Weekend,1250000,8,Ray Milland,White,Na,USA,Straight,0.0,287,Best Actor
1946,0,Film-Noir,7,0,The Lost Weekend,1250000,8,Billy Wilder,White,Jewish,USA,Straight,0.0,287,Best Director
1946,0,Film-Noir,7,0,The Lost Weekend,1250000,8,Ray Milland,White,Na,USA,Straight,0.0,287,Best Actor
1946,0,Film-Noir,7,0,The Lost Weekend,1250000,8,Billy Wilder,White,Jewish,USA,Straight,0.0,287,Best Director
1946,0,Film-Noir,7,0,The Lost Weekend,1250000,8,Ray Milland,White,Na,USA,Straight,0.0,287,Best Actor
1942,673,Drama,10,0,How Green Was My Valley,1250000,8,John Ford,White,Roman Catholic,USA,Bisexual,0.0,595,Best Director
1942,673,Drama,10,0,How Green Was My Valley,1250000,8,Donald Crisp,White,Na,USA,Straight,0.0,595,Best Supporting Actor
1942,673,Drama,10,0,How Green Was My Valley,1250000,8,John Ford,White,Roman Catholic,USA,Bisexual,0.0,595,Best Director
1942,673,Drama,10,0,How Green Was My Valley,1250000,8,Donald Crisp,White,Na,USA,Straight,0.0,595,Best Supporting Actor
1942,673,Family,10,0,How Green Was My Valley,1250000,8,John Ford,White,Roman Catholic,USA,Bisexual,0.0,595,Best Director
1942,673,Family,10,0,How Green Was My Valley,1250000,8,Donald Crisp,White,Na,USA,Straight,0.0,595,Best Supporting Actor
1942,673,Family,10,0,How Green Was My Valley,1250000,8,John Ford,White,Roman Catholic,USA,Bisexual,0.0,595,Best Director
1942,673,Family,10,0,How Green Was My Valley,1250000,8,Donald Crisp,White,Na,USA,Straight,0.0,595,Best Supporting Actor
1944,345,Drama,8,23000,Casablanca,950000,9,Michael Curtiz,White,Na,USA,Straight,0.0,2000,Best Director
1944,345,Drama,8,23000,Casablanca,950000,9,Michael Curtiz,White,Na,USA,Straight,0.0,2000,Best Director
1944,345,Romance,8,23000,Casablanca,950000,9,Michael Curtiz,White,Na,USA,Straight,0.0,2000,Best Director
1944,345,Romance,8,23000,Casablanca,950000,9,Michael Curtiz,White,Na,USA,Straight,0.0,2000,Best Director
1944,345,War,8,23000,Casablanca,950000,9,Michael Curtiz,White,Na,USA,Straight,0.0,2000,Best Director
1944,345,War,8,23000,Casablanca,950000,9,Michael Curtiz,White,Na,USA,Straight,0.0,2000,Best Director
1976,80,Drama,10,0,Rocky,960000,8,John G. Avildsen,White,Na,USA,Straight,0.0,13000,Best Director
1976,80,Drama,10,0,Rocky,960000,8,John G. Avildsen,White,Na,USA,Straight,0.0,13000,Best Director
1976,80,Sport,10,0,Rocky,960000,8,John G. Avildsen,White,Na,USA,Straight,0.0,13000,Best Director
1976,80,Sport,10,0,Rocky,960000,8,John G. Avildsen,White,Na,USA,Straight,0.0,13000,Best Director
1964,62,Adventure,10,328,Tom Jones,1000000,7,Tony Richardson,White,Na,UK,Bisexual,0.0,883,Best Director
1964,62,Adventure,10,328,Tom Jones,1000000,7,Tony Richardson,White,Na,UK,Bisexual,0.0,883,Best Director
1964,62,Comedy,10,328,Tom Jones,1000000,7,Tony Richardson,White,Na,UK,Bisexual,0.0,883,Best Director
1964,62,Comedy,10,328,Tom Jones,1000000,7,Tony Richardson,White,Na,UK,Bisexual,0.0,883,Best Director
1964,62,History,10,328,Tom Jones,1000000,7,Tony Richardson,White,Na,UK,Bisexual,0.0,883,Best Director
1964,62,History,10,328,Tom Jones,1000000,7,Tony Richardson,White,Na,UK,Bisexual,0.0,883,Best Director
1969,17,Drama,0,785,Charly,0,7,Cliff Robertson,White,Na,USA,Straight,0.0,754,Best Actor
1969,17,Drama,0,785,Charly,0,7,Cliff Robertson,White,Na,USA,Straight,0.0,754,Best Actor
1969,17,Romance,0,785,Charly,0,7,Cliff Robertson,White,Na,USA,Straight,0.0,754,Best Actor
1969,17,Romance,0,785,Charly,0,7,Cliff Robertson,White,Na,USA,Straight,0.0,754,Best Actor
1969,17,Sci-Fi,0,785,Charly,0,7,Cliff Robertson,White,Na,USA,Straight,0.0,754,Best Actor
1969,17,Sci-Fi,0,785,Charly,0,7,Cliff Robertson,White,Na,USA,Straight,0.0,754,Best Actor
1955,603,Crime,12,0,On the Waterfront,910000,8,Elia Kazan,White,Na,USA,Straight,88.0,10000,Best Director
1955,603,Crime,12,0,On the Waterfront,910000,8,Marlon Brando,White,Deist,USA,Bisexual,88.0,10000,Best Actor
1955,603,Crime,12,0,On the Waterfront,910000,8,Eva Marie Saint,White,Na,USA,Straight,88.0,10000,Best Supporting Actress
1955,603,Crime,12,0,On the Waterfront,910000,8,Elia Kazan,White,Na,USA,Straight,88.0,10000,Best Director
1955,603,Crime,12,0,On the Waterfront,910000,8,Marlon Brando,White,Deist,USA,Bisexual,88.0,10000,Best Actor
1955,603,Crime,12,0,On the Waterfront,910000,8,Eva Marie Saint,White,Na,USA,Straight,88.0,10000,Best Supporting Actress
1955,603,Drama,12,0,On the Waterfront,910000,8,Elia Kazan,White,Na,USA,Straight,88.0,10000,Best Director
1955,603,Drama,12,0,On the Waterfront,910000,8,Marlon Brando,White,Deist,USA,Bisexual,88.0,10000,Best Actor
1955,603,Drama,12,0,On the Waterfront,910000,8,Eva Marie Saint,White,Na,USA,Straight,88.0,10000,Best Supporting Actress
1955,603,Drama,12,0,On the Waterfront,910000,8,Elia Kazan,White,Na,USA,Straight,88.0,10000,Best Director
1955,603,Drama,12,0,On the Waterfront,910000,8,Marlon Brando,White,Deist,USA,Bisexual,88.0,10000,Best Actor
1955,603,Drama,12,0,On the Waterfront,910000,8,Eva Marie Saint,White,Na,USA,Straight,88.0,10000,Best Supporting Actress
1955,603,Romance,12,0,On the Waterfront,910000,8,Elia Kazan,White,Na,USA,Straight,88.0,10000,Best Director
1955,603,Romance,12,0,On the Waterfront,910000,8,Marlon Brando,White,Deist,USA,Bisexual,88.0,10000,Best Actor
1955,603,Romance,12,0,On the Waterfront,910000,8,Eva Marie Saint,White,Na,USA,Straight,88.0,10000,Best Supporting Actress
1955,603,Romance,12,0,On the Waterfront,910000,8,Elia Kazan,White,Na,USA,Straight,88.0,10000,Best Director
1955,603,Romance,12,0,On the Waterfront,910000,8,Marlon Brando,White,Deist,USA,Bisexual,88.0,10000,Best Actor
1955,603,Romance,12,0,On the Waterfront,910000,8,Eva Marie Saint,White,Na,USA,Straight,88.0,10000,Best Supporting Actress
1953,160,Thriller,7,3000,High Noon,750000,8,Gary Cooper,White,Roman Catholic,USA,Straight,89.0,998,Best Actor
1953,160,Thriller,7,3000,High Noon,750000,8,Gary Cooper,White,Roman Catholic,USA,Straight,89.0,998,Best Actor
1953,160,Thriller,7,3000,High Noon,750000,8,Gary Cooper,White,Roman Catholic,USA,Straight,89.0,998,Best Actor
1953,160,Thriller,7,3000,High Noon,750000,8,Gary Cooper,White,Roman Catholic,USA,Straight,89.0,998,Best Actor
1953,160,Western,7,3000,High Noon,750000,8,Gary Cooper,White,Roman Catholic,USA,Straight,89.0,998,Best Actor
1953,160,Western,7,3000,High Noon,750000,8,Gary Cooper,White,Roman Catholic,USA,Straight,89.0,998,Best Actor
1953,160,Western,7,3000,High Noon,750000,8,Gary Cooper,White,Roman Catholic,USA,Straight,89.0,998,Best Actor
1953,160,Western,7,3000,High Noon,750000,8,Gary Cooper,White,Roman Catholic,USA,Straight,89.0,998,Best Actor
1935,964,Comedy,5,0,It Happened One Night,325000,8,Frank Capra,White,Roman Catholic,USA,Straight,0.0,380,Best Director
1935,964,Comedy,5,0,It Happened One Night,325000,8,Clark Gable,White,Na,USA,Straight,0.0,380,Best Actor
1935,964,Comedy,5,0,It Happened One Night,325000,8,Claudette Colbert,White,Na,USA,Straight,0.0,380,Best Actress
1935,964,Comedy,5,0,It Happened One Night,325000,8,Frank Capra,White,Roman Catholic,USA,Straight,0.0,380,Best Director
1935,964,Comedy,5,0,It Happened One Night,325000,8,Clark Gable,White,Na,USA,Straight,0.0,380,Best Actor
1935,964,Comedy,5,0,It Happened One Night,325000,8,Claudette Colbert,White,Na,USA,Straight,0.0,380,Best Actress
1935,964,Romance,5,0,It Happened One Night,325000,8,Frank Capra,White,Roman Catholic,USA,Straight,0.0,380,Best Director
1935,964,Romance,5,0,It Happened One Night,325000,8,Clark Gable,White,Na,USA,Straight,0.0,380,Best Actor
1935,964,Romance,5,0,It Happened One Night,325000,8,Claudette Colbert,White,Na,USA,Straight,0.0,380,Best Actress
1935,964,Romance,5,0,It Happened One Night,325000,8,Frank Capra,White,Roman Catholic,USA,Straight,0.0,380,Best Director
1935,964,Romance,5,0,It Happened One Night,325000,8,Clark Gable,White,Na,USA,Straight,0.0,380,Best Actor
1935,964,Romance,5,0,It Happened One Night,325000,8,Claudette Colbert,White,Na,USA,Straight,0.0,380,Best Actress
